,,,"40 to 44 years","..","23761.1.12.7","195"
,,,"45 to 49 years","..","23761.1.12.8","305"
,,,"50 to 54 years","..","23761.1.12.9","395"
,,,"55 to 59 years","..","23761.1.12.10","690"
,,,"60 to 64 years","..","23761.1.12.11","700"
,,,"65 to 69 years","..","23761.1.12.12","630"
,,,"70 to 74 years","..","23761.1.12.13","500"
,,,"75 to 79 years","..","23761.1.12.14","295"
,,,"80 to 84 years","..","23761.1.12.15","210"
,,,"85 years and over","..","23761.1.12.16","100"
,,"Not married and not living common law - Widowed","Total - Age","..","23761.1.13.1","5,120"
,,,"15 to 19 years","..","23761.1.13.2","0"
,,,"20 to 24 years","..","23761.1.13.3","0"
,,,"25 to 29 years","..","23761.1.13.4","5"
,,,"30 to 34 years","..","23761.1.13.5","5"
,,,"35 to 39 years","..","23761.1.13.6","5"
,,,"40 to 44 years","..","23761.1.13.7","20"
,,,"45 to 49 years","..","23761.1.13.8","35"
,,,"50 to 54 years","..","23761.1.13.9","75"
,,,"55 to 59 years","..","23761.1.13.10","185"
,,,"60 to 64 years","..","23761.1.13.11","360"
,,,"65 to 69 years","..","23761.1.13.12","520"
,,,"70 to 74 years","..","23761.1.13.13","680"
,,,"75 to 79 years","..","23761.1.13.14","890"
,,,"80 to 84 years","..","23761.1.13.15","815"
,,,"85 years and over","..","23761.1.13.16","1,520"
,"Men+ 4","Total - Marital status","Total - Age","..","23761.2.1.1","33,940"
,,,"15 to 19 years","..","23761.2.1.2","1,745"
,,,"20 to 24 years","..","23761.2.1.3","1,970"
,,,"25 to 29 years","..","23761.2.1.4","2,145"
,,,"30 to 34 years","..","23761.2.1.5","2,230"
,,,"35 to 39 years","..","23761.2.1.6","2,135"
,,,"40 to 44 years","..","23761.2.1.7","1,955"
,,,"45 to 49 years","..","23761.2.1.8","1,965"
,,,"50 to 54 years","..","23761.2.1.9","2,405"
,,,"55 to 59 years","..","23761.2.1.10","3,245"
,,,"60 to 64 years","..","23761.2.1.11","3,625"
,,,"65 to 69 years","..","23761.2.1.12","3,360"
,,,"70 to 74 years","..","23761.2.1.13","2,940"
,,,"75 to 79 years","..","23761.2.1.14","2,020"
,,,"80 to 84 years","..","23761.2.1.15","1,245"
,,,"85 years and over","..","23761.2.1.16","960"
,,"Married or living common-law","Total - Age","..","23761.2.2.1","21,215"
,,,"15 to 19 years","..","23761.2.2.2","5"
,,,"20 to 24 years","..","23761.2.2.3","175"
,,,"25 to 29 years","..","23761.2.2.4","770"
,,,"30 to 34 years","..","23761.2.2.5","1,300"
,,,"35 to 39 years","..","23761.2.2.6","1,415"
,,,"40 to 44 years","..","23761.2.2.7","1,395"
,,,"45 to 49 years","..","23761.2.2.8","1,405"
,,,"50 to 54 years","..","23761.2.2.9","1,705"
,,,"55 to 59 years","..","23761.2.2.10","2,310"
,,,"60 to 64 years","..","23761.2.2.11","2,680"
,,,"65 to 69 years","..","23761.2.2.12","2,620"
,,,"70 to 74 years","..","23761.2.2.13","2,345"
,,,"75 to 79 years","..","23761.2.2.14","1,600"
,,,"80 to 84 years","..","23761.2.2.15","910"
,,,"85 years and over","..","23761.2.2.16","575"
,,"Married","Total - Age","..","23761.2.3.1","17,080"
,,,"15 to 19 years","..","23761.2.3.2","0"
,,,"20 to 24 years","..","23761.2.3.3","35"
,,,"25 to 29 years","..","23761.2.3.4","270"
,,,"30 to 34 years","..","23761.2.3.5","780"
,,,"35 to 39 years","..","23761.2.3.6","1,020"
,,,"40 to 44 years","..","23761.2.3.7","1,065"
,,,"45 to 49 years","..","23761.2.3.8","1,125"
,,,"50 to 54 years","..","23761.2.3.9","1,320"
,,,"55 to 59 years","..","23761.2.3.10","1,885"
,,,"60 to 64 years","..","23761.2.3.11","2,285"
,,,"65 to 69 years","..","23761.2.3.12","2,305"
,,,"70 to 74 years","..","23761.2.3.13","2,130"
,,,"75 to 79 years","..","23761.2.3.14","1,485"
,,,"80 to 84 years","..","23761.2.3.15","835"
,,,"85 years and over","..","23761.2.3.16","530"
,,"Living common-law","Total - Age","..","23761.2.4.1","4,130"
,,,"15 to 19 years","..","23761.2.4.2","0"
,,,"20 to 24 years","..","23761.2.4.3","140"
,,,"25 to 29 years","..","23761.2.4.4","500"
,,,"30 to 34 years","..","23761.2.4.5","525"
,,,"35 to 39 years","..","23761.2.4.6","395"
,,,"40 to 44 years","..","23761.2.4.7","325"
,,,"45 to 49 years","..","23761.2.4.8","280"
,,,"50 to 54 years","..","23761.2.4.9","380"
,,,"55 to 59 years","..","23761.2.4.10","420"
,,,"60 to 64 years","..","23761.2.4.11","390"
,,,"65 to 69 years","..","23761.2.4.12","315"
,,,"70 to 74 years","..","23761.2.4.13","215"
,,,"75 to 79 years","..","23761.2.4.14","115"
,,,"80 to 84 years","..","23761.2.4.15","75"
,,,"85 years and over","..","23761.2.4.16","50"
,,"Living common law - Never married","Total - Age","..","23761.2.5.1","2,580"
,,,"15 to 19 years","..","23761.2.5.2","0"
,,,"20 to 24 years","..","23761.2.5.3","140"
,,,"25 to 29 years","..","23761.2.5.4","500"
,,,"30 to 34 years","..","23761.2.5.5","495"
,,,"35 to 39 years","..","23761.2.5.6","340"
,,,"40 to 44 years","..","23761.2.5.7","250"
,,,"45 to 49 years","..","23761.2.5.8","165"
,,,"50 to 54 years","..","23761.2.5.9","200"
,,,"55 to 59 years","..","23761.2.5.10","190"
,,,"60 to 64 years","..","23761.2.5.11","135"
,,,"65 to 69 years","..","23761.2.5.12","85"
,,,"70 to 74 years","..","23761.2.5.13","40"
,,,"75 to 79 years","..","23761.2.5.14","20"
,,,"80 to 84 years","..","23761.2.5.15","10"
,,,"85 years and over","..","23761.2.5.16","5"
,,"Living common law - Separated","Total - Age","..","23761.2.6.1","285"
,,,"15 to 19 years","..","23761.2.6.2","0"
,,,"20 to 24 years","..","23761.2.6.3","0"
,,,"25 to 29 years","..","23761.2.6.4","5"
,,,"30 to 34 years","..","23761.2.6.5","10"
,,,"35 to 39 years","..","23761.2.6.6","10"
,,,"40 to 44 years","..","23761.2.6.7","25"
,,,"45 to 49 years","..","23761.2.6.8","30"
,,,"50 to 54 years","..","23761.2.6.9","50"
,,,"55 to 59 years","..","23761.2.6.10","55"
,,,"60 to 64 years","..","23761.2.6.11","40"
,,,"65 to 69 years","..","23761.2.6.12","30"
,,,"70 to 74 years","..","23761.2.6.13","5"
,,,"75 to 79 years","..","23761.2.6.14","10"
,,,"80 to 84 years","..","23761.2.6.15","5"
,,,"85 years and over","..","23761.2.6.16","5"
,,"Living common law - Divorced","Total - Age","..","23761.2.7.1","1,085"
,,,"15 to 19 years","..","23761.2.7.2","0"
,,,"20 to 24 years","..","23761.2.7.3","0"
,,,"25 to 29 years","..","23761.2.7.4","0"
,,,"30 to 34 years","..","23761.2.7.5","15"
,,,"35 to 39 years","..","23761.2.7.6","45"
,,,"40 to 44 years","..","23761.2.7.7","45"
,,,"45 to 49 years","..","23761.2.7.8","80"
,,,"50 to 54 years","..","23761.2.7.9","125"
,,,"55 to 59 years","..","23761.2.7.10","165"
,,,"60 to 64 years","..","23761.2.7.11","190"
,,,"65 to 69 years","..","23761.2.7.12","170"
,,,"70 to 74 years","..","23761.2.7.13","130"
,,,"75 to 79 years","..","23761.2.7.14","55"
,,,"80 to 84 years","..","23761.2.7.15","35"
,,,"85 years and over","..","23761.2.7.16","15"
,,"Living common law - Widowed","Total - Age","..","23761.2.8.1","180"
,,,"15 to 19 years","..","23761.2.8.2","0"
,,,"20 to 24 years","..","23761.2.8.3","0"
,,,"25 to 29 years","..","23761.2.8.4","0"
,,,"30 to 34 years","..","23761.2.8.5","0"
,,,"35 to 39 years","..","23761.2.8.6","0"
,,,"40 to 44 years","..","23761.2.8.7","0"
,,,"45 to 49 years","..","23761.2.8.8","5"
,,,"50 to 54 years","..","23761.2.8.9","5"
,,,"55 to 59 years","..","23761.2.8.10","10"
,,,"60 to 64 years","..","23761.2.8.11","25"
,,,"65 to 69 years","..","23761.2.8.12","30"
,,,"70 to 74 years","..","23761.2.8.13","35"
,,,"75 to 79 years","..","23761.2.8.14","25"
,,,"80 to 84 years","..","23761.2.8.15","20"
,,,"85 years and over","..","23761.2.8.16","25"
,,"Not married and not living common-law","Total - Age","..","23761.2.9.1","12,730"
,,,"15 to 19 years","..","23761.2.9.2","1,735"
,,,"20 to 24 years","..","23761.2.9.3","1,795"
,,,"25 to 29 years","..","23761.2.9.4","1,375"
,,,"30 to 34 years","..","23761.2.9.5","925"
,,,"35 to 39 years","..","23761.2.9.6","720"
,,,"40 to 44 years","..","23761.2.9.7","565"
,,,"45 to 49 years","..","23761.2.9.8","560"
,,,"50 to 54 years","..","23761.2.9.9","700"
,,,"55 to 59 years","..","23761.2.9.10","935"
,,,"60 to 64 years","..","23761.2.9.11","945"
,,,"65 to 69 years","..","23761.2.9.12","745"
,,,"70 to 74 years","..","23761.2.9.13","595"
,,,"75 to 79 years","..","23761.2.9.14","420"
,,,"80 to 84 years","..","23761.2.9.15","335"
,,,"85 years and over","..","23761.2.9.16","385"
,,"Not married and not living common law - Never married","Total - Age","..","23761.2.10.1","8,625"
,,,"15 to 19 years","..","23761.2.10.2","1,735"
,,,"20 to 24 years","..","23761.2.10.3","1,795"
,,,"25 to 29 years","..","23761.2.10.4","1,360"
,,,"30 to 34 years","..","23761.2.10.5","880"
,,,"35 to 39 years","..","23761.2.10.6","605"
,,,"40 to 44 years","..","23761.2.10.7","395"
,,,"45 to 49 years","..","23761.2.10.8","330"
,,,"50 to 54 years","..","23761.2.10.9","380"
,,,"55 to 59 years","..","23761.2.10.10","395"
,,,"60 to 64 years","..","23761.2.10.11","340"
,,,"65 to 69 years","..","23761.2.10.12","205"
,,,"70 to 74 years","..","23761.2.10.13","115"
,,,"75 to 79 years","..","23761.2.10.14","45"
,,,"80 to 84 years","..","23761.2.10.15","25"
,,,"85 years and over","..","23761.2.10.16","25"
,,"Not married and not living common law - Separated","Total - Age","..","23761.2.11.1","985"
,,,"15 to 19 years","..","23761.2.11.2","0"
,,,"20 to 24 years","..","23761.2.11.3","0"
,,,"25 to 29 years","..","23761.2.11.4","10"
,,,"30 to 34 years","..","23761.2.11.5","25"
,,,"35 to 39 years","..","23761.2.11.6","65"
,,,"40 to 44 years","..","23761.2.11.7","80"
,,,"45 to 49 years","..","23761.2.11.8","90"
,,,"50 to 54 years","..","23761.2.11.9","120"
,,,"55 to 59 years","..","23761.2.11.10","145"
,,,"60 to 64 years","..","23761.2.11.11","155"
,,,"65 to 69 years","..","23761.2.11.12","115"
,,,"70 to 74 years","..","23761.2.11.13","90"
,,,"75 to 79 years","..","23761.2.11.14","40"
,,,"80 to 84 years","..","23761.2.11.15","30"
,,,"85 years and over","..","23761.2.11.16","10"
,,"Not married and not living common law - Divorced","Total - Age","..","23761.2.12.1","1,920"
,,,"15 to 19 years","..","23761.2.12.2","0"
,,,"20 to 24 years","..","23761.2.12.3","5"
,,,"25 to 29 years","..","23761.2.12.4","5"
,,,"30 to 34 years","..","23761.2.12.5","25"
,,,"35 to 39 years","..","23761.2.12.6","50"
,,,"40 to 44 years","..","23761.2.12.7","85"
,,,"45 to 49 years","..","23761.2.12.8","130"
,,,"50 to 54 years","..","23761.2.12.9","180"
,,,"55 to 59 years","..","23761.2.12.10","340"
,,,"60 to 64 years","..","23761.2.12.11","345"
,,,"65 to 69 years","..","23761.2.12.12","300"
,,,"70 to 74 years","..","23761.2.12.13","220"
,,,"75 to 79 years","..","23761.2.12.14","120"
,,,"80 to 84 years","..","23761.2.12.15","100"
,,,"85 years and over","..","23761.2.12.16","25"
,,"Not married and not living common law - Widowed","Total - Age","..","23761.2.13.1","1,205"
,,,"15 to 19 years","..","23761.2.13.2","0"
,,,"20 to 24 years","..","23761.2.13.3","0"
,,,"25 to 29 years","..","23761.2.13.4","0"
,,,"30 to 34 years","..","23761.2.13.5","0"
,,,"35 to 39 years","..","23761.2.13.6","0"
,,,"40 to 44 years","..","23761.2.13.7","5"
,,,"45 to 49 years","..","23761.2.13.8","10"
,,,"50 to 54 years","..","23761.2.13.9","25"
,,,"55 to 59 years","..","23761.2.13.10","50"
,,,"60 to 64 years","..","23761.2.13.11","110"
,,,"65 to 69 years","..","23761.2.13.12","120"
,,,"70 to 74 years","..","23761.2.13.13","165"
,,,"75 to 79 years","..","23761.2.13.14","210"
,,,"80 to 84 years","..","23761.2.13.15","175"
,,,"85 years and over","..","23761.2.13.16","325"
,"Women+ 5","Total - Marital status","Total - Age","..","23761.3.1.1","34,765"
,,,"15 to 19 years","..","23761.3.1.2","1,680"
,,,"20 to 24 years","..","23761.3.1.3","1,685"
,,,"25 to 29 years","..","23761.3.1.4","1,920"
,,,"30 to 34 years","..","23761.3.1.5","2,045"
,,,"35 to 39 years","..","23761.3.1.6","2,075"
,,,"40 to 44 years","..","23761.3.1.7","1,945"
,,,"45 to 49 years","..","23761.3.1.8","1,995"
,,,"50 to 54 years","..","23761.3.1.9","2,410"
,,,"55 to 59 years","..","23761.3.1.10","3,530"
,,,"60 to 64 years","..","23761.3.1.11","3,665"
,,,"65 to 69 years","..","23761.3.1.12","3,630"
,,,"70 to 74 years","..","23761.3.1.13","3,010"
,,,"75 to 79 years","..","23761.3.1.14","2,190"
,,,"80 to 84 years","..","23761.3.1.15","1,355"
,,,"85 years and over","..","23761.3.1.16","1,640"
,,"Married or living common-law","Total - Age","..","23761.3.2.1","21,200"
,,,"15 to 19 years","..","23761.3.2.2","10"
,,,"20 to 24 years","..","23761.3.2.3","285"
,,,"25 to 29 years","..","23761.3.2.4","1,005"
,,,"30 to 34 years","..","23761.3.2.5","1,465"
,,,"35 to 39 years","..","23761.3.2.6","1,520"
,,,"40 to 44 years","..","23761.3.2.7","1,430"
,,,"45 to 49 years","..","23761.3.2.8","1,440"
,,,"50 to 54 years","..","23761.3.2.9","1,800"
,,,"55 to 59 years","..","23761.3.2.10","2,640"
,,,"60 to 64 years","..","23761.3.2.11","2,715"
,,,"65 to 69 years","..","23761.3.2.12","2,675"
,,,"70 to 74 years","..","23761.3.2.13","2,055"
,,,"75 to 79 years","..","23761.3.2.14","1,275"
,,,"80 to 84 years","..","23761.3.2.15","565"
,,,"85 years and over","..","23761.3.2.16","320"
,,"Married","Total - Age","..","23761.3.3.1","17,065"
,,,"15 to 19 years","..","23761.3.3.2","0"
,,,"20 to 24 years","..","23761.3.3.3","60"
,,,"25 to 29 years","..","23761.3.3.4","395"
,,,"30 to 34 years","..","23761.3.3.5","950"
,,,"35 to 39 years","..","23761.3.3.6","1,115"
,,,"40 to 44 years","..","23761.3.3.7","1,130"
,,,"45 to 49 years","..","23761.3.3.8","1,150"
,,,"50 to 54 years","..","23761.3.3.9","1,460"
,,,"55 to 59 years","..","23761.3.3.10","2,195"
,,,"60 to 64 years","..","23761.3.3.11","2,330"
,,,"65 to 69 years","..","23761.3.3.12","2,385"
,,,"70 to 74 years","..","23761.3.3.13","1,870"
,,,"75 to 79 years","..","23761.3.3.14","1,180"
,,,"80 to 84 years","..","23761.3.3.15","535"
,,,"85 years and over","..","23761.3.3.16","305"
,,"Living common-law","Total - Age","..","23761.3.4.1","4,135"
,,,"15 to 19 years","..","23761.3.4.2","10"
,,,"20 to 24 years","..","23761.3.4.3","225"
,,,"25 to 29 years","..","23761.3.4.4","610"
,,,"30 to 34 years","..","23761.3.4.5","515"
,,,"35 to 39 years","..","23761.3.4.6","405"
,,,"40 to 44 years","..","23761.3.4.7","300"
,,,"45 to 49 years","..","23761.3.4.8","290"
,,,"50 to 54 years","..","23761.3.4.9","345"
,,,"55 to 59 years","..","23761.3.4.10","445"
,,,"60 to 64 years","..","23761.3.4.11","380"
,,,"65 to 69 years","..","23761.3.4.12","285"
,,,"70 to 74 years","..","23761.3.4.13","190"
,,,"75 to 79 years","..","23761.3.4.14","85"
,,,"80 to 84 years","..","23761.3.4.15","25"
,,,"85 years and over","..","23761.3.4.16","25"
,,"Living common law - Never married","Total - Age","..","23761.3.5.1","2,490"
,,,"15 to 19 years","..","23761.3.5.2","10"
,,,"20 to 24 years","..","23761.3.5.3","225"
,,,"25 to 29 years","..","23761.3.5.4","595"
,,,"30 to 34 years","..","23761.3.5.5","470"
,,,"35 to 39 years","..","23761.3.5.6","335"
,,,"40 to 44 years","..","23761.3.5.7","195"
,,,"45 to 49 years","..","23761.3.5.8","155"
,,,"50 to 54 years","..","23761.3.5.9","140"
,,,"55 to 59 years","..","23761.3.5.10","145"
,,,"60 to 64 years","..","23761.3.5.11","110"
,,,"65 to 69 years","..","23761.3.5.12","60"
,,,"70 to 74 years","..","23761.3.5.13","25"
,,,"75 to 79 years","..","23761.3.5.14","15"
,,,"80 to 84 years","..","23761.3.5.15","5"
,,,"85 years and over","..","23761.3.5.16","0"
,,"Living common law - Separated","Total - Age","..","23761.3.6.1","285"
,,,"15 to 19 years","..","23761.3.6.2","0"
,,,"20 to 24 years","..","23761.3.6.3","0"
,,,"25 to 29 years","..","23761.3.6.4","5"
,,,"30 to 34 years","..","23761.3.6.5","15"
,,,"35 to 39 years","..","23761.3.6.6","25"
,,,"40 to 44 years","..","23761.3.6.7","25"
,,,"45 to 49 years","..","23761.3.6.8","45"
,,,"50 to 54 years","..","23761.3.6.9","55"
,,,"55 to 59 years","..","23761.3.6.10","35"
,,,"60 to 64 years","..","23761.3.6.11","35"
,,,"65 to 69 years","..","23761.3.6.12","30"
,,,"70 to 74 years","..","23761.3.6.13","10"
,,,"75 to 79 years","..","23761.3.6.14","0"
,,,"80 to 84 years","..","23761.3.6.15","0"
,,,"85 years and over","..","23761.3.6.16","0"
,,"Living common law - Divorced","Total - Age","..","23761.3.7.1","1,120"
,,,"15 to 19 years","..","23761.3.7.2","0"
,,,"20 to 24 years","..","23761.3.7.3","0"
,,,"25 to 29 years","..","23761.3.7.4","5"
,,,"30 to 34 years","..","23761.3.7.5","35"
,,,"35 to 39 years","..","23761.3.7.6","40"
,,,"40 to 44 years","..","23761.3.7.7","75"
,,,"45 to 49 years","..","23761.3.7.8","90"
,,,"50 to 54 years","..","23761.3.7.9","135"
,,,"55 to 59 years","..","23761.3.7.10","230"
,,,"60 to 64 years","..","23761.3.7.11","190"
,,,"65 to 69 years","..","23761.3.7.12","160"
,,,"70 to 74 years","..","23761.3.7.13","105"
,,,"75 to 79 years","..","23761.3.7.14","40"
,,,"80 to 84 years","..","23761.3.7.15","10"
,,,"85 years and over","..","23761.3.7.16","5"
,,"Living common law - Widowed","Total - Age","..","23761.3.8.1","240"
,,,"15 to 19 years","..","23761.3.8.2","0"
,,,"20 to 24 years","..","23761.3.8.3","0"
,,,"25 to 29 years","..","23761.3.8.4","0"
,,,"30 to 34 years","..","23761.3.8.5","0"
,,,"35 to 39 years","..","23761.3.8.6","0"
,,,"40 to 44 years","..","23761.3.8.7","0"
,,,"45 to 49 years","..","23761.3.8.8","0"
,,,"50 to 54 years","..","23761.3.8.9","15"
,,,"55 to 59 years","..","23761.3.8.10","25"
,,,"60 to 64 years","..","23761.3.8.11","40"
,,,"65 to 69 years","..","23761.3.8.12","40"
,,,"70 to 74 years","..","23761.3.8.13","45"
,,,"75 to 79 years","..","23761.3.8.14","35"
,,,"80 to 84 years","..","23761.3.8.15","15"
,,,"85 years and over","..","23761.3.8.16","10"
,,"Not married and not living common-law","Total - Age","..","23761.3.9.1","13,570"
,,,"15 to 19 years","..","23761.3.9.2","1,670"
,,,"20 to 24 years","..","23761.3.9.3","1,400"
,,,"25 to 29 years","..","23761.3.9.4","915"
,,,"30 to 34 years","..","23761.3.9.5","580"
,,,"35 to 39 years","..","23761.3.9.6","550"
,,,"40 to 44 years","..","23761.3.9.7","510"
,,,"45 to 49 years","..","23761.3.9.8","550"
,,,"50 to 54 years","..","23761.3.9.9","610"
,,,"55 to 59 years","..","23761.3.9.10","890"
,,,"60 to 64 years","..","23761.3.9.11","950"
,,,"65 to 69 years","..","23761.3.9.12","960"
,,,"70 to 74 years","..","23761.3.9.13","955"
,,,"75 to 79 years","..","23761.3.9.14","915"
,,,"80 to 84 years","..","23761.3.9.15","790"
,,,"85 years and over","..","23761.3.9.16","1,320"
,,"Not married and not living common law - Never married","Total - Age","..","23761.3.10.1","6,250"
,,,"15 to 19 years","..","23761.3.10.2","1,670"
,,,"20 to 24 years","..","23761.3.10.3","1,395"
,,,"25 to 29 years","..","23761.3.10.4","880"
,,,"30 to 34 years","..","23761.3.10.5","490"
,,,"35 to 39 years","..","23761.3.10.6","385"
,,,"40 to 44 years","..","23761.3.10.7","280"
,,,"45 to 49 years","..","23761.3.10.8","205"
,,,"50 to 54 years","..","23761.3.10.9","195"
,,,"55 to 59 years","..","23761.3.10.10","245"
,,,"60 to 64 years","..","23761.3.10.11","180"
,,,"65 to 69 years","..","23761.3.10.12","140"
,,,"70 to 74 years","..","23761.3.10.13","90"
,,,"75 to 79 years","..","23761.3.10.14","40"
,,,"80 to 84 years","..","23761.3.10.15","30"
,,,"85 years and over","..","23761.3.10.16","30"
,,"Not married and not living common law - Separated","Total - Age","..","23761.3.11.1","1,120"
,,,"15 to 19 years","..","23761.3.11.2","0"
,,,"20 to 24 years","..","23761.3.11.3","0"
,,,"25 to 29 years","..","23761.3.11.4","25"
,,,"30 to 34 years","..","23761.3.11.5","65"
,,,"35 to 39 years","..","23761.3.11.6","85"
,,,"40 to 44 years","..","23761.3.11.7","105"
,,,"45 to 49 years","..","23761.3.11.8","145"
,,,"50 to 54 years","..","23761.3.11.9","145"
,,,"55 to 59 years","..","23761.3.11.10","165"
,,,"60 to 64 years","..","23761.3.11.11","170"
,,,"65 to 69 years","..","23761.3.11.12","90"
,,,"70 to 74 years","..","23761.3.11.13","75"
,,,"75 to 79 years","..","23761.3.11.14","25"
,,,"80 to 84 years","..","23761.3.11.15","20"
,,,"85 years and over","..","23761.3.11.16","15"
,,"Not married and not living common law - Divorced","Total - Age","..","23761.3.12.1","2,285"
,,,"15 to 19 years","..","23761.3.12.2","0"
,,,"20 to 24 years","..","23761.3.12.3","0"
,,,"25 to 29 years","..","23761.3.12.4","10"
,,,"30 to 34 years","..","23761.3.12.5","20"
,,,"35 to 39 years","..","23761.3.12.6","70"
,,,"40 to 44 years","..","23761.3.12.7","110"
